2020-02-15	0
2020-02-16	0
2020-02-17	0
2020-02-18	0
2020-02-19	0
2020-02-20	0
2020-02-21	0
2020-02-22	0
2020-02-23	0
2020-02-24	0
2020-02-25	0
2020-02-26	0
2020-02-27	1
2020-02-28	2
2020-02-29	0
2020-03-01	4
2020-03-02	0
2020-03-03	7
2020-03-04	14
2020-03-05	5
2020-03-06	28
2020-03-07	10
2020-03-08	6
2020-03-09	18
2020-03-10	12
2020-03-11	20
2020-03-12	9
2020-03-13	39
2020-03-14	41
2020-03-15	190
2020-03-16	125
2020-03-17	120
2020-03-18	117
2020-03-19	110
2020-03-20	130
2020-03-21	153
2020-03-22	123
2020-03-23	212
2020-03-24	106
2020-03-25	172
2020-03-26	235
2020-03-27	130
2020-03-28	159
2020-03-29	150
2020-03-30	156
2020-03-31	140
2020-04-01	142
2020-04-02	208
2020-04-03	217
2020-04-04	150
2020-04-05	179
2020-04-06	131
2020-04-07	170
2020-04-08	156
2020-04-09	109
2020-04-10	118
2020-04-11	184
2020-04-12	153
2020-04-13	134
2020-04-14	170
2020-04-15	85
2020-04-16	110
2020-04-17	69
2020-04-18	54
2020-04-19	84
2020-04-20	36
2020-04-21	57
2020-04-22	50
2020-04-23	71
2020-04-24	88
2020-04-25	51
2020-04-26	38
2020-04-27	40
2020-04-28	31
2020-04-29	94
2020-04-30	57
2020-05-01	69
2020-05-02	105
2020-05-03	122
2020-05-04	55
2020-05-05	30
2020-05-06	45
2020-05-07	39
2020-05-08	68
2020-05-09	54
2020-05-10	67
2020-05-11	70
2020-05-12	16
2020-05-13	37
2020-05-14	40
2020-05-15	36
2020-05-16	17
2020-05-17	22
2020-05-18	47
2020-05-19	37
2020-05-20	31
2020-05-21	50
2020-05-22	78
2020-05-23	48
2020-05-24	60
2020-05-25	172
2020-05-26	187
2020-05-27	15
2020-05-28	10
2020-05-29	103
2020-05-30	30
2020-05-31	57
2020-06-01	38
2020-06-02	20
2020-06-03	93
2020-06-04	277
2020-06-05	19
2020-06-06	37
2020-06-07	19
2020-06-08	7
2020-06-09	7
2020-06-10	2
2020-06-11	31
2020-06-12	33
2020-06-13	43
2020-06-14	8
2020-06-15	41
